slug,use,magnitude,hex minus,scaled,binned
saint-sulpice,Obstanlage,107129,2793622.0,0.03834770774285139,1
saint-sulpice,Reben,57709,2793622.0,0.020657411775823645,1
saint-sulpice,See,3052050,2793622.0,1.0925064307196894,
saint-sulpice,Siedl,2366756,2793622.0,0.8471998001161216,17
saint-sulpice,Wald,253151,2793622.0,0.0906174851143068,2
san-nazzaro-gambarogno,Fels,88967,3145437.0,0.028284464130103385,1
san-nazzaro-gambarogno,See,2700235,3145437.0,0.858461002398077,18
san-nazzaro-gambarogno,Siedl,1373160,3145437.0,0.4365561923510151,9
san-nazzaro-gambarogno,Wald,1660023,3145437.0,0.5277559207194422,11
schmerikon-bahnhof-strand,See,1231881,4613791.0,0.26699974056041986,6
schmerikon-bahnhof-strand,Siedl,1140270,4613791.0,0.2471438346470397,5
schmerikon-bahnhof-strand,Sumpf,531339,4613791.0,0.11516321393838602,3
schmerikon-bahnhof-strand,Wald,883397,4613791.0,0.19146879431686437,4
schusspark-strand,Fels,7210,5845672.0,0.0012333911310795406,1
schusspark-strand,Siedl,4916294,5845672.0,0.8410143436032675,17
schusspark-strand,Wald,803983,5845672.0,0.13753474365308213,3
schutzenmatte,Fels,84069,5845672.0,0.014381409015079874,1
schutzenmatte,Siedl,2431288,5845672.0,0.4159124904715831,9
schutzenmatte,Wald,1754814,5845672.0,0.30019029463165225,7
seeflechsen,Fels,48671,4495685.0,0.010826158861219147,1
seeflechsen,See,1349987,4495685.0,0.30028505111012005,7
seeflechsen,Siedl,1035369,4495685.0,0.23030283482939753,5
seeflechsen,Wald,1306118,4495685.0,0.2905270275831158,6
seemuhlestrasse-strand,Fels,167061,3770497.0,0.04430742154151031,1
seemuhlestrasse-strand,See,2075175,3770497.0,0.550371741444165,12
seemuhlestrasse-strand,Siedl,1104587,3770497.0,0.2929552788398983,6
seemuhlestrasse-strand,Wald,1463293,3770497.0,0.3880902172843527,8
seez,See,1790118,5845672.0,0.30622963450566504,7
seez,Siedl,1265037,5845672.0,0.21640574428397624,5
seez,Wald,1162296,5845672.0,0.1988301772661894,4
seez_spennwiesenbrucke,Fels,57171,5845672.0,0.009780056082517117,1
seez_spennwiesenbrucke,See,325574,5845672.0,0.055694879904312114,2
seez_spennwiesenbrucke,Siedl,1227117,5845672.0,0.20991889384146084,5
seez_spennwiesenbrucke,Wald,1274725,5845672.0,0.21806303877466954,5
sempachersee_sempach_tampec,See,2099827,3745845.0,0.5605749837486602,12
sempachersee_sempach_tampec,Siedl,1217883,3745845.0,0.3251290429796214,7
sempachersee_sempach_tampec,Wald,84124,3745845.0,0.022457950075350154,1
sense_torishaus_g-cubes,Fels,43741,5845672.0,0.007482629884126239,1
