slug,magnitude,hex minus,use,scaled,binned
schmerikon-bahnhof-strand,2058785,4613791,undefined,0.4462241570977099,9.0
schmerikon-bahnhof-strand,32299,4613791,infrastructure,0.007000533834324095,1.0
schmerikon-bahnhof-strand,53782,4613791,recreation,0.011656791562513343,1.0
schmerikon-bahnhof-strand,64748,0,Strasse,0.30934231419062097,7.0
schmerikon-bahnhof-strand,5698,0,length,0.47564445932373617,10.0
schmerikon-bahnhof-strand,0,0,Stadtzentr,0.0,0.0
schmerikon-bahnhof-strand,0,0,Reben,0.0,0.0
schmerikon-bahnhof-strand,0,0,Obstanlage,0.0,0.0
seeflechsen,463,0,dist,0.3092852371409486,7.0
seeflechsen,1035369,4495685,Siedl,0.23030283482939753,5.0
seeflechsen,1306118,4495685,Wald,0.2905270275831158,6.0
seeflechsen,2105527,4495685,undefined,0.46834397872626754,10.0
seeflechsen,66874,4495685,infrastructure,0.014875152507348713,1.0
seeflechsen,68986,4495685,recreation,0.015344936311151693,1.0
seeflechsen,68270,0,Strasse,0.3292441048997282,7.0
seeflechsen,5456,0,length,0.4553900234348845,10.0
seeflechsen,0,0,Stadtzentr,0.0,0.0
seeflechsen,0,0,Reben,0.0,0.0
seeflechsen,0,0,Obstanlage,0.0,0.0
seemuhlestrasse-strand,194,0,dist,0.1295925183700735,3.0
seemuhlestrasse-strand,1104587,3770497,Siedl,0.2929552788398983,6.0
seemuhlestrasse-strand,1463293,3770497,Wald,0.3880902172843527,8.0
seemuhlestrasse-strand,1035556,3770497,undefined,0.2746470823342387,6.0
seemuhlestrasse-strand,72478,3770497,infrastructure,0.019222399593475343,1.0
seemuhlestrasse-strand,96678,3770497,recreation,0.025640651617014946,1.0
seemuhlestrasse-strand,43321,0,Strasse,0.18826461131610622,4.0
seemuhlestrasse-strand,3922,0,length,0.32700033478406426,7.0
seemuhlestrasse-strand,0,0,Stadtzentr,0.0,0.0
seemuhlestrasse-strand,0,0,Reben,0.0,0.0
seemuhlestrasse-strand,0,0,Obstanlage,0.0,0.0
sempachersee_sempach_tampec,115,0,dist,0.07682030728122913,2.0
sempachersee_sempach_tampec,1217883,3745845,Siedl,0.3251290429796214,7.0
sempachersee_sempach_tampec,84124,3745845,Wald,0.022457950075350154,1.0
sempachersee_sempach_tampec,2443838,3745845,undefined,0.6524130069450285,14.0
sempachersee_sempach_tampec,43327,3745845,infrastructure,0.011566682550933101,1.0
sempachersee_sempach_tampec,152959,3745845,recreation,0.040834311083347015,1.0
sempachersee_sempach_tampec,52285,0,Strasse,0.238917550531449,5.0
sempachersee_sempach_tampec,4204,0,length,0.35060261131570136,8.0
sempachersee_sempach_tampec,0,0,Stadtzentr,0.0,0.0
sempachersee_sempach_tampec,0,0,Reben,0.0,0.0
sempachersee_sempach_tampec,0,0,Obstanlage,0.0,0.0
sentiero-giro-del-golf-spiaggia,1170,0,dist,0.781563126252505,16.0
sentiero-giro-del-golf-spiaggia,115551,2226325,Reben,0.051902125700425586,2.0
sentiero-giro-del-golf-spiaggia,889662,2226325,Siedl,0.3996101198162892,8.0
sentiero-giro-del-golf-spiaggia,962414,2226325,undefined,0.43228818793302864,9.0
sentiero-giro-del-golf-spiaggia,555532,2226325,recreation,0.24952870762355003,5.0
sentiero-giro-del-golf-spiaggia,21859,0,Strasse,0.06698913369008132,2.0
sentiero-giro-del-golf-spiaggia,1322,0,length,0.10939069300301306,3.0
sentiero-giro-del-golf-spiaggia,0,0,Wald,0.0,0.0
sentiero-giro-del-golf-spiaggia,0,0,Stadtzentr,0.0,0.0
sentiero-giro-del-golf-spiaggia,0,0,Obstanlage,0.0,0.0
sentiero-giro-del-golf-spiaggia,0,0,infrastructure,0.0,0.0
signalpain,96,0,dist,0.06412825651302605,2.0
signalpain,2729493,3664382,Siedl,0.744871304356369,15.0
signalpain,400737,3664382,Wald,0.10936005034409622,3.0
signalpain,218441,3664382,undefined,0.059611961853322064,2.0
signalpain,242739,3664382,infrastructure,0.06624282075394979,2.0
signalpain,314565,3664382,recreation,0.08584394312601688,2.0
signalpain,75534,0,Strasse,0.37029084189886363,8.0
signalpain,5438,0,length,0.4538834951456311,10.0
signalpain,0,0,Stadtzentr,0.0,0.0
signalpain,0,0,Reben,0.0,0.0
signalpain,0,0,Obstanlage,0.0,0.0
spiaggia-parco-ciani,95,0,dist,0.06346025384101536,2.0
spiaggia-parco-ciani,3238289,3336432,Siedl,0.9705844447002067,20.0
spiaggia-parco-ciani,96579,3336432,Stadtzentr,0.028946791063027808,1.0
spiaggia-parco-ciani,1564,3336432,undefined,0.0004687642367655028,1.0
spiaggia-parco-ciani,288489,3336432,infrastructure,0.08646632090808384,2.0
spiaggia-parco-ciani,47231,3336432,recreation,0.014156140451835972,1.0
spiaggia-parco-ciani,77620,0,Strasse,0.3820782170888687,8.0
spiaggia-parco-ciani,1375,0,length,0.11382658185470372,3.0
spiaggia-parco-ciani,0,0,Wald,0.0,0.0
spiaggia-parco-ciani,0,0,Reben,0.0,0.0
spiaggia-parco-ciani,0,0,Obstanlage,0.0,0.0
strandbeiz,31,0,dist,0.020708082832331328,1.0
strandbeiz,109699,2075680,Obstanlage,0.0528496685423572,2.0
strandbeiz,1393434,2075680,Siedl,0.6713144608032067,14.0
strandbeiz,462813,2075680,undefined,0.22296934016804132,5.0
strandbeiz,90076,2075680,infrastructure,0.04339589917521005,1.0
strandbeiz,175190,2075680,recreation,0.08440125645571572,2.0
strandbeiz,38904,0,Strasse,0.1633054376755251,4.0
strandbeiz,1771,0,length,0.14697020421827922,3.0
strandbeiz,0,0,Wald,0.0,0.0
strandbeiz,0,0,Stadtzentr,0.0,0.0
strandbeiz,0,0,Reben,0.0,0.0
strandboden-biel,1016,0,dist,0.678690714762859,14.0
strandboden-biel,2963983,4772691,Siedl,0.6210297293497525,13.0
strandboden-biel,168638,4772691,Stadtzentr,0.03533394472845613,1.0
strandboden-biel,1407182,4772691,Wald,0.29484037412017666,6.0
strandboden-biel,232888,4772691,undefined,0.04879595180161465,1.0
strandboden-biel,199452,4772691,infrastructure,0.041790260463122376,1.0
strandboden-biel,158927,4772691,recreation,0.03329924355044146,1.0
strandboden-biel,106446,0,Strasse,0.5449655024326294,11.0
strandboden-biel,3830,0,length,0.31930030130565784,7.0
strandboden-biel,0,0,Reben,0.0,0.0
strandboden-biel,0,0,Obstanlage,0.0,0.0
sundbach-strand,1446,0,dist,0.9659318637274549,20.0
sundbach-strand,405155,3263590,Siedl,0.12414396416216497,3.0
sundbach-strand,1885864,3263590,Wald,0.577849546052047,12.0
sundbach-strand,765822,3263590,undefined,0.23465631405905765,5.0
sundbach-strand,5988,3263590,infrastructure,0.0018347892964496154,1.0
sundbach-strand,10053,3263590,recreation,0.003080350166534399,1.0
sundbach-strand,33276,0,Strasse,0.13150325763269274,3.0
sundbach-strand,3322,0,length,0.27678272514228325,6.0
sundbach-strand,0,0,Stadtzentr,0.0,0.0
sundbach-strand,0,0,Reben,0.0,0.0
sundbach-strand,0,0,Obstanlage,0.0,0.0
thun-strandbad,847,0,dist,0.5657982631930528,12.0
thun-strandbad,3471260,3471340,Siedl,0.999976954144509,20.0
thun-strandbad,80,3471340,undefined,2.3045855490963145e-05,1.0
thun-strandbad,245648,3471340,infrastructure,0.07076460387055143,2.0
thun-strandbad,134941,3471340,recreation,0.03887288482257572,1.0
thun-strandbad,79166,0,Strasse,0.39081421039843134,8.0
thun-strandbad,1506,0,length,0.12479075995982591,3.0
thun-strandbad,0,0,Wald,0.0,0.0
thun-strandbad,0,0,Stadtzentr,0.0,0.0
thun-strandbad,0,0,Reben,0.0,0.0
thun-strandbad,0,0,Obstanlage,0.0,0.0
tiger-duck-beach,333,0,dist,0.22244488977955912,5.0
tiger-duck-beach,3351943,3689451,Siedl,0.9085208070252186,19.0
tiger-duck-beach,157389,3689451,Wald,0.04265919238390752,1.0
tiger-duck-beach,180119,3689451,undefined,0.04882000059087382,1.0
tiger-duck-beach,1391466,3689451,infrastructure,0.37714716905035467,8.0
tiger-duck-beach,249970,3689451,recreation,0.0677526276944727,2.0
tiger-duck-beach,95764,0,Strasse,0.4846046482717312,10.0
tiger-duck-beach,2957,0,length,0.24623367927686643,5.0
tiger-duck-beach,0,0,Stadtzentr,0.0,0.0
tiger-duck-beach,0,0,Reben,0.0,0.0
tiger-duck-beach,0,0,Obstanlage,0.0,0.0
tolochenaz,1039,0,dist,0.6940547762191048,14.0
tolochenaz,391003,3216862,Obstanlage,0.12154795574071875,3.0
tolochenaz,14063,3216862,Reben,0.004371651628201645,1.0
tolochenaz,1733518,3216862,Siedl,0.5388847889651468,11.0
tolochenaz,111248,3216862,Wald,0.03458277041414894,1.0
tolochenaz,967030,3216862,undefined,0.3006128332517839,7.0
tolochenaz,43060,3216862,infrastructure,0.013385715644625104,1.0
tolochenaz,129268,3216862,recreation,0.04018450278563395,1.0
tolochenaz,57563,0,Strasse,0.26874198305917985,6.0
tolochenaz,2278,0,length,0.1894040843655842,4.0
tolochenaz,0,0,Stadtzentr,0.0,0.0
unterdsee_ermatingen_brunkem,16,0,dist,0.01068804275217101,1.0
unterdsee_ermatingen_brunkem,65327,3785158,Reben,0.01725872473487236,1.0
unterdsee_ermatingen_brunkem,1422002,3785158,Siedl,0.37567837326737746,8.0
unterdsee_ermatingen_brunkem,176185,3785158,Wald,0.046546273629792995,1.0
unterdsee_ermatingen_brunkem,2086561,3785158,undefined,0.5512480588657065,12.0
unterdsee_ermatingen_brunkem,35480,3785158,infrastructure,0.009373452838692599,1.0
unterdsee_ermatingen_brunkem,25761,3785158,recreation,0.006805792519096957,1.0
unterdsee_ermatingen_brunkem,45518,0,Strasse,0.2006792150037577,5.0
unterdsee_ermatingen_brunkem,3477,0,length,0.2897556076330767,6.0
unterdsee_ermatingen_brunkem,0,0,Stadtzentr,0.0,0.0
unterdsee_ermatingen_brunkem,0,0,Obstanlage,0.0,0.0
untertenzen,173,0,dist,0.11556446225784903,3.0
untertenzen,591567,2833591,Siedl,0.20876936720931144,5.0
untertenzen,379506,2833591,Wald,0.13393111426454982,3.0
untertenzen,1862518,2833591,undefined,0.6572995185261388,14.0
untertenzen,9536,2833591,infrastructure,0.0033653410107527867,1.0
untertenzen,37938,2833591,recreation,0.01338866477201544,1.0
untertenzen,42643,0,Strasse,0.18443343184399527,4.0
untertenzen,1484,0,length,0.12294944760629394,3.0
untertenzen,0,0,Stadtzentr,0.0,0.0
untertenzen,0,0,Reben,0.0,0.0
untertenzen,0,0,Obstanlage,0.0,0.0
veveyse,1399,0,dist,0.9345357381429525,19.0
veveyse,26086,2567988,Reben,0.010158147156450886,1.0
veveyse,2540388,2567988,Siedl,0.9892522862256365,20.0
veveyse,1514,2567988,undefined,0.0005895666179125447,1.0
veveyse,146048,2567988,infrastructure,0.05687253990283444,2.0
veveyse,33656,2567988,recreation,0.01310598024601361,1.0
veveyse,68896,0,Strasse,0.3327814475981669,7.0
veveyse,1762,0,length,0.1462169400736525,3.0
veveyse,0,0,Wald,0.0,0.0
veveyse,0,0,Stadtzentr,0.0,0.0
veveyse,0,0,Obstanlage,0.0,0.0
vidy,960,0,dist,0.6412825651302605,13.0
vidy,2916821,3017977,Siedl,0.9664821832638221,20.0
vidy,100822,3017977,Wald,0.03340714657533838,1.0
vidy,334,3017977,undefined,0.00011067016083952926,1.0
vidy,736888,3017977,infrastructure,0.2441662080261049,5.0
vidy,285047,3017977,recreation,0.09444969262522544,2.0
vidy,90162,0,Strasse,0.452949386615735,10.0
vidy,2337,0,length,0.19434214931369267,4.0
vidy,0,0,Stadtzentr,0.0,0.0
vidy,0,0,Reben,0.0,0.0
vidy,0,0,Obstanlage,0.0,0.0
vidy-ruines,751,0,dist,0.5016700066800267,11.0
vidy-ruines,3172422,3320371,Siedl,0.955442027411997,20.0
vidy-ruines,100822,3320371,Wald,0.03036467912772398,1.0
vidy-ruines,47127,3320371,undefined,0.014193293460278988,1.0
vidy-ruines,912573,3320371,infrastructure,0.2748406729248027,6.0
vidy-ruines,211915,3320371,recreation,0.06382268728404145,2.0
vidy-ruines,98209,0,Strasse,0.49842062734151177,10.0
vidy-ruines,2767,0,length,0.23033143622363575,5.0
vidy-ruines,0,0,Stadtzentr,0.0,0.0
vidy-ruines,0,0,Reben,0.0,0.0
vidy-ruines,0,0,Obstanlage,0.0,0.0
vira-gambarogno,95,0,dist,0.06346025384101536,2.0
vira-gambarogno,944957,3130197,Siedl,0.3018841945091635,7.0
vira-gambarogno,1523044,3130197,Wald,0.48656490310354267,10.0
vira-gambarogno,465496,3130197,undefined,0.1487114069817331,3.0
vira-gambarogno,4970,3130197,infrastructure,0.0015877594924536699,1.0
vira-gambarogno,4107,3130197,recreation,0.0013120579950718757,1.0
vira-gambarogno,33196,0,Strasse,0.13105120105781237,3.0
vira-gambarogno,2078,0,length,0.17266488115165718,4.0
vira-gambarogno,0,0,Stadtzentr,0.0,0.0
vira-gambarogno,0,0,Reben,0.0,0.0
vira-gambarogno,0,0,Obstanlage,0.0,0.0
vira-spiaggia-left-of-river,116,0,dist,0.07748830995323981,2.0
vira-spiaggia-left-of-river,960473,3230825,Siedl,0.2972841302144189,6.0
vira-spiaggia-left-of-river,1612047,3230825,Wald,0.4989583156005045,10.0
vira-spiaggia-left-of-river,459600,3230825,undefined,0.14225468727027926,3.0
vira-spiaggia-left-of-river,4970,3230825,infrastructure,0.0015383067792282157,1.0
vira-spiaggia-left-of-river,4107,3230825,recreation,0.0012711923425131352,1.0
vira-spiaggia-left-of-river,34661,0,Strasse,0.13932948708530873,3.0
vira-spiaggia-left-of-river,2132,0,length,0.17718446601941748,4.0
vira-spiaggia-left-of-river,0,0,Stadtzentr,0.0,0.0
vira-spiaggia-left-of-river,0,0,Reben,0.0,0.0
vira-spiaggia-left-of-river,0,0,Obstanlage,0.0,0.0
walensee_walenstadt_wysse,936,0,dist,0.625250501002004,13.0
walensee_walenstadt_wysse,1299661,3938688,Siedl,0.3299730773293036,7.0
walensee_walenstadt_wysse,1465108,3938688,Wald,0.3719786893503624,8.0
walensee_walenstadt_wysse,1173919,3938688,undefined,0.2980482333203341,6.0
walensee_walenstadt_wysse,158397,3938688,infrastructure,0.040215675879886906,1.0
walensee_walenstadt_wysse,105329,3938688,recreation,0.026742153732410387,1.0
walensee_walenstadt_wysse,60974,0,Strasse,0.28801654527064063,6.0
walensee_walenstadt_wysse,6120,0,length,0.5109641781051222,11.0
walensee_walenstadt_wysse,0,0,Stadtzentr,0.0,0.0
walensee_walenstadt_wysse,0,0,Reben,0.0,0.0
walensee_walenstadt_wysse,0,0,Obstanlage,0.0,0.0
weissenau-neuhaus,1253,0,dist,0.8370073480293921,17.0
weissenau-neuhaus,99593,2997957,Siedl,0.03322028968394143,1.0
weissenau-neuhaus,780745,2997957,Wald,0.2604256832236086,6.0
weissenau-neuhaus,1663390,2997957,undefined,0.5548411801770339,12.0
weissenau-neuhaus,7665,2997957,infrastructure,0.0025567411407168283,1.0
weissenau-neuhaus,566912,2997957,recreation,0.18909944338761364,4.0
weissenau-neuhaus,37720,0,Strasse,0.15661500036729598,4.0
weissenau-neuhaus,2336,0,length,0.19425845329762303,4.0
weissenau-neuhaus,0,0,Stadtzentr,0.0,0.0
weissenau-neuhaus,0,0,Reben,0.0,0.0
weissenau-neuhaus,0,0,Obstanlage,0.0,0.0
wycheley,261,0,dist,0.1743486973947896,4.0
wycheley,712002,4453599,Siedl,0.15987115139912686,4.0
wycheley,1531511,4453599,Wald,0.3438816561616796,7.0
wycheley,2030138,4453599,undefined,0.4558421178018048,10.0
wycheley,58788,4453599,infrastructure,0.01320011074189661,1.0
wycheley,24114,4453599,recreation,0.005414497353713256,1.0
wycheley,44576,0,Strasse,0.19535624883454164,4.0
wycheley,5089,0,length,0.4246735855373284,9.0
wycheley,0,0,Stadtzentr,0.0,0.0
wycheley,0,0,Reben,0.0,0.0
wycheley,0,0,Obstanlage,0.0,0.0
zuerichsee_richterswil_benkoem_2,1199,0,dist,0.800935203740815,17.0
zuerichsee_richterswil_benkoem_2,1736295,2801569,Siedl,0.6197580712807716,13.0
zuerichsee_richterswil_benkoem_2,434524,2801569,Wald,0.1551002313346557,4.0
zuerichsee_richterswil_benkoem_2,630750,2801569,undefined,0.2251416973845727,5.0
zuerichsee_richterswil_benkoem_2,188414,2801569,infrastructure,0.06725302857077588,2.0
zuerichsee_richterswil_benkoem_2,22044,2801569,recreation,0.007868448001816125,1.0
zuerichsee_richterswil_benkoem_2,56976,0,Strasse,0.2654250179409953,6.0
zuerichsee_richterswil_benkoem_2,1572,0,length,0.13031469702042184,3.0
zuerichsee_richterswil_benkoem_2,0,0,Stadtzentr,0.0,0.0
zuerichsee_richterswil_benkoem_2,0,0,Reben,0.0,0.0
zuerichsee_richterswil_benkoem_2,0,0,Obstanlage,0.0,0.0
zuerichsee_staefa_hennm,1210,0,dist,0.8082832331329325,17.0
zuerichsee_staefa_hennm,279643,3066486,Reben,0.0911933072578841,2.0
zuerichsee_staefa_hennm,833795,3066486,Siedl,0.2719056927049398,6.0
zuerichsee_staefa_hennm,332908,3066486,Wald,0.10856335231923446,3.0
zuerichsee_staefa_hennm,1620140,3066486,undefined,0.5283376477179417,11.0
zuerichsee_staefa_hennm,59963,3066486,infrastructure,0.01955430417748524,1.0
zuerichsee_staefa_hennm,12064,3066486,recreation,0.0039341448159228515,1.0
zuerichsee_staefa_hennm,43136,0,Strasse,0.18721923048669542,4.0
zuerichsee_staefa_hennm,536,0,length,0.043605624372279876,1.0
zuerichsee_staefa_hennm,0,0,Stadtzentr,0.0,0.0
zuerichsee_staefa_hennm,0,0,Obstanlage,0.0,0.0
zuerichsee_waedenswil_colomboc_1,688,0,dist,0.45958583834335337,10.0
zuerichsee_waedenswil_colomboc_1,33231,3296244,Obstanlage,0.01008147455103445,1.0
zuerichsee_waedenswil_colomboc_1,1893381,3296244,Siedl,0.5744055961876608,12.0
zuerichsee_waedenswil_colomboc_1,434524,3296244,Wald,0.1318239790500946,3.0
zuerichsee_waedenswil_colomboc_1,935108,3296244,undefined,0.2836889502112101,6.0
zuerichsee_waedenswil_colomboc_1,249021,3296244,infrastructure,0.07554689519343835,2.0
zuerichsee_waedenswil_colomboc_1,5149,3296244,recreation,0.0015620809624530222,1.0
zuerichsee_waedenswil_colomboc_1,56237,0,Strasse,0.2612491453305381,6.0
zuerichsee_waedenswil_colomboc_1,2218,0,length,0.1843823234014061,4.0
zuerichsee_waedenswil_colomboc_1,0,0,Stadtzentr,0.0,0.0
zuerichsee_waedenswil_colomboc_1,0,0,Reben,0.0,0.0
zuerichsee_zurich_kullg,1464,0,dist,0.9779559118236473,20.0
zuerichsee_zurich_kullg,2740390,2797906,Siedl,0.9794431978772696,20.0
zuerichsee_zurich_kullg,57219,2797906,Wald,0.020450651308514298,1.0
zuerichsee_zurich_kullg,297,2797906,undefined,0.00010615081421606015,1.0
zuerichsee_zurich_kullg,479603,2797906,infrastructure,0.17141497963119562,4.0
zuerichsee_zurich_kullg,148544,2797906,recreation,0.053091133154580604,2.0
zuerichsee_zurich_kullg,66692,0,Strasse,0.3203272889602134,7.0
zuerichsee_zurich_kullg,2201,0,length,0.1829594911282223,4.0
zuerichsee_zurich_kullg,0,0,Stadtzentr,0.0,0.0
zuerichsee_zurich_kullg,0,0,Reben,0.0,0.0
zuerichsee_zurich_kullg,0,0,Obstanlage,0.0,0.0
zugerseecholler_cham_blarerm,1310,0,dist,0.8750835003340013,18.0
zugerseecholler_cham_blarerm,1636749,2794749,Siedl,0.5856515200470597,12.0
zugerseecholler_cham_blarerm,971412,2794749,undefined,0.3475847025976215,7.0
zugerseecholler_cham_blarerm,147781,2794749,infrastructure,0.052878093882491775,2.0
zugerseecholler_cham_blarerm,75990,2794749,recreation,0.02719027719483932,1.0
zugerseecholler_cham_blarerm,55539,0,Strasse,0.2573049517147071,6.0
zugerseecholler_cham_blarerm,491,0,length,0.0398393036491463,1.0
zugerseecholler_cham_blarerm,0,0,Wald,0.0,0.0
zugerseecholler_cham_blarerm,0,0,Stadtzentr,0.0,0.0
zugerseecholler_cham_blarerm,0,0,Reben,0.0,0.0
zugerseecholler_cham_blarerm,0,0,Obstanlage,0.0,0.0
zurcher-strand,494,0,dist,0.3299933199732799,7.0
zurcher-strand,3892950,4773918,Siedl,0.8154622680992845,17.0
zurcher-strand,874178,4773918,Stadtzentr,0.18311542008052925,4.0
zurcher-strand,6790,4773918,undefined,0.0014223118201862706,1.0
zurcher-strand,557377,4773918,infrastructure,0.1167546237702449,3.0
zurcher-strand,128946,4773918,recreation,0.027010518404379798,1.0
zurcher-strand,136298,0,Strasse,0.7136504133492306,15.0
zurcher-strand,6221,0,length,0.5194174757281553,11.0
zurcher-strand,0,0,Wald,0.0,0.0
zurcher-strand,0,0,Reben,0.0,0.0
zurcher-strand,0,0,Obstanlage,0.0,0.0
zurichsee-feldeggstr-banningersand,816,0,dist,0.5450901803607214,11.0
zurichsee-feldeggstr-banningersand,3511972,3885644,Siedl,0.9038326722674542,19.0
zurichsee-feldeggstr-banningersand,373367,3885644,Stadtzentr,0.09608883366566777,2.0
zurichsee-feldeggstr-banningersand,305,3885644,undefined,7.849406687797442e-05,1.0
zurichsee-feldeggstr-banningersand,611374,3885644,infrastructure,0.15734174309329418,4.0
zurichsee-feldeggstr-banningersand,158603,3885644,recreation,0.040817686849335656,1.0
zurichsee-feldeggstr-banningersand,101772,0,Strasse,0.5185540970452452,11.0
zurichsee-feldeggstr-banningersand,3354,0,length,0.27946099765651156,6.0
zurichsee-feldeggstr-banningersand,0,0,Wald,0.0,0.0
zurichsee-feldeggstr-banningersand,0,0,Reben,0.0,0.0
zurichsee-feldeggstr-banningersand,0,0,Obstanlage,0.0,0.0
zurichsee_kusnachterhorn_thirkell-whitej,31,0,dist,0.020708082832331328,1.0
zurichsee_kusnachterhorn_thirkell-whitej,2515871,2640566,Siedl,0.9527771697431535,20.0
zurichsee_kusnachterhorn_thirkell-whitej,117532,2640566,Wald,0.04451015426238163,1.0
zurichsee_kusnachterhorn_thirkell-whitej,7163,2640566,undefined,0.002712675994464823,1.0
zurichsee_kusnachterhorn_thirkell-whitej,74027,2640566,infrastructure,0.028034519871875954,1.0
zurichsee_kusnachterhorn_thirkell-whitej,21321,2640566,recreation,0.008074405260084391,1.0
zurichsee_kusnachterhorn_thirkell-whitej,60271,0,Strasse,0.2840440981188796,6.0
zurichsee_kusnachterhorn_thirkell-whitej,1504,0,length,0.12462336792768665,3.0
zurichsee_kusnachterhorn_thirkell-whitej,0,0,Stadtzentr,0.0,0.0
zurichsee_kusnachterhorn_thirkell-whitej,0,0,Reben,0.0,0.0
zurichsee_kusnachterhorn_thirkell-whitej,0,0,Obstanlage,0.0,0.0
zurichsee_wollishofen_langendorfm,1491,0,dist,0.9959919839679359,20.0
zurichsee_wollishofen_langendorfm,3058667,3492973,Siedl,0.8756629381332177,18.0
zurichsee_wollishofen_langendorfm,434306,3492973,undefined,0.12433706186678226,3.0
zurichsee_wollishofen_langendorfm,319787,3492973,infrastructure,0.09155152358749982,2.0
zurichsee_wollishofen_langendorfm,121542,3492973,recreation,0.034796146434570206,1.0
zurichsee_wollishofen_langendorfm,92497,0,Strasse,0.46614378789505506,10.0
zurichsee_wollishofen_langendorfm,1155,0,length,0.095413458319384,2.0
zurichsee_wollishofen_langendorfm,0,0,Wald,0.0,0.0
zurichsee_wollishofen_langendorfm,0,0,Stadtzentr,0.0,0.0
zurichsee_wollishofen_langendorfm,0,0,Reben,0.0,0.0
zurichsee_wollishofen_langendorfm,0,0,Obstanlage,0.0,0.0
foce-del-cassarate,0,0,dist,0.0,0.0
foce-del-cassarate,3175847,5845672,Siedl,0.5432817646970272,11.0
foce-del-cassarate,96579,5845672,Stadtzentr,0.01652145382087808,1.0
foce-del-cassarate,2573246,5845672,undefined,0.4401967814820948,9.0
foce-del-cassarate,287456,5845672,infrastructure,0.04917415824904305,1.0
foce-del-cassarate,45033,5845672,recreation,0.007703648100680298,1.0
foce-del-cassarate,76715,0,Strasse,0.37696432708553473,8.0
foce-del-cassarate,1375,0,length,0.11382658185470372,3.0
foce-del-cassarate,0,0,Wald,0.0,0.0
foce-del-cassarate,0,0,Reben,0.0,0.0
foce-del-cassarate,0,0,Obstanlage,0.0,0.0
jona-river-rastplatz,0,0,dist,0.0,0.0
jona-river-rastplatz,109699,5845672,Obstanlage,0.01876584933263447,1.0
jona-river-rastplatz,1366318,5845672,Siedl,0.23373155387438777,5.0
jona-river-rastplatz,4205591,5845672,undefined,0.7194367046252339,15.0
jona-river-rastplatz,84215,5845672,infrastructure,0.014406384757817407,1.0
jona-river-rastplatz,175190,5845672,recreation,0.029969180617728807,1.0
jona-river-rastplatz,38239,0,Strasse,0.1595477173968322,4.0
jona-river-rastplatz,1771,0,length,0.14697020421827922,3.0
jona-river-rastplatz,0,0,Wald,0.0,0.0
jona-river-rastplatz,0,0,Stadtzentr,0.0,0.0
jona-river-rastplatz,0,0,Reben,0.0,0.0
kusnachter-dorfbach-tobelweg-1-4,0,0,dist,0.0,0.0
kusnachter-dorfbach-tobelweg-1-4,3542739,5845672,Siedl,0.6060447797960611,13.0
kusnachter-dorfbach-tobelweg-1-4,683165,5845672,Wald,0.11686680333758034,3.0
kusnachter-dorfbach-tobelweg-1-4,1619768,5845672,undefined,0.27708841686635854,6.0
kusnachter-dorfbach-tobelweg-1-4,80605,5845672,infrastructure,0.013788833858622243,1.0
kusnachter-dorfbach-tobelweg-1-4,25467,5845672,recreation,0.004356556440388719,1.0
kusnachter-dorfbach-tobelweg-1-4,98442,0,Strasse,0.4997372421158508,10.0
kusnachter-dorfbach-tobelweg-1-4,2359,0,length,0.19618346166722464,4.0
kusnachter-dorfbach-tobelweg-1-4,0,0,Stadtzentr,0.0,0.0
kusnachter-dorfbach-tobelweg-1-4,0,0,Reben,0.0,0.0
kusnachter-dorfbach-tobelweg-1-4,0,0,Obstanlage,0.0,0.0
linth_mollis,0,0,dist,0.0,0.0
linth_mollis,931348,5845672,Siedl,0.1593226578569581,4.0
linth_mollis,1067747,5845672,Wald,0.18265598890940168,4.0
linth_mollis,3835117,5845672,undefined,0.6560609284954749,14.0
linth_mollis,17765,5845672,infrastructure,0.003039000477618313,1.0
linth_mollis,56273,5845672,recreation,0.00962643815800818,1.0
linth_mollis,65553,0,Strasse,0.31389113347535447,7.0
linth_mollis,5106,0,length,0.4260964178105122,9.0
linth_mollis,0,0,Stadtzentr,0.0,0.0
linth_mollis,0,0,Reben,0.0,0.0
linth_mollis,0,0,Obstanlage,0.0,0.0
linth_route9brucke,0,0,dist,0.0,0.0
linth_route9brucke,654130,5845672,Siedl,0.11189988080070179,3.0
linth_route9brucke,1841650,5845672,Wald,0.31504504529162775,7.0
linth_route9brucke,3313161,5845672,undefined,0.566771621808408,12.0
linth_route9brucke,49258,5845672,infrastructure,0.008426405039489044,1.0
linth_route9brucke,116529,5845672,recreation,0.019934235105903992,1.0
linth_route9brucke,49509,0,Strasse,0.223231187383101,5.0
linth_route9brucke,4555,0,length,0.3799799129561433,8.0
linth_route9brucke,0,0,Stadtzentr,0.0,0.0
linth_route9brucke,0,0,Reben,0.0,0.0
linth_route9brucke,0,0,Obstanlage,0.0,0.0
linthdammweg,0,0,dist,0.0,0.0
linthdammweg,855512,5845672,Siedl,0.14634964123885158,3.0
linthdammweg,1114340,5845672,Wald,0.19062650111056523,4.0
linthdammweg,3875820,5845672,undefined,0.6630238576505832,14.0
linthdammweg,17765,5845672,infrastructure,0.003039000477618313,1.0
linthdammweg,27335,5845672,recreation,0.004676109094044278,1.0
linthdammweg,62780,0,Strasse,0.29822172244856443,6.0
linthdammweg,4058,0,length,0.33838299296953467,7.0
linthdammweg,0,0,Stadtzentr,0.0,0.0
